# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed May 13 14:59:58 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 9.20000 0.2000000030 1.6938790862    0.200 -2.434  3.4765  5.031    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-16      0.00 7.099e-01 2.753e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.855 12.145 14.017 10.854
0.01471 0.00000 9.20000 0.2340226918 1.7979992534    0.234 -2.291  3.4881  5.003    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.19e-16      0.00 7.098e-01 2.754e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.499 11.661 13.365 10.412
0.01471 0.00000 9.20000 0.2500000000 1.8403257998    0.250 -2.232  3.4929  4.991    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.71e-16      0.00 7.097e-01 2.755e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.349 11.463 13.107 10.231
0.01471 0.00000 9.20000 0.3285920918 2.0068666632    0.329 -1.980  3.5088  4.922    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.94e-16      0.00 7.105e-01 2.748e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.721 10.698 12.171 9.516
0.01471 0.00000 9.20000 0.3374965787 2.0224354454    0.338 -1.955  3.5105  4.915    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.38e-16      0.00 7.105e-01 2.747e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.657 10.619 12.075 9.443
0.01471 0.00000 9.20000 0.3500000238 2.0434175133    0.350 -1.920  3.5129  4.905    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.01e-16      0.00 7.106e-01 2.746e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.569 10.514 11.948 9.344
0.01471 0.00000 9.20000 0.4000000358 2.1185024810    0.400 -1.774  3.5238  4.861    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.206 10.068 11.406 8.932
0.01471 0.00000 9.20000 0.4500000179 2.1822809362    0.450 -1.625  3.5359  4.811    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.832 9.612 10.859 8.511
0.01471 0.00000 9.20000 0.5000000000 2.2374541529    0.500 -1.469  3.5506  4.761    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.443 9.131 10.279 8.071
0.01471 0.00000 9.20000 0.5133020282 2.2507590571    0.513 -1.425  3.5557  4.748    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-15      0.00 7.114e-01 2.738e-01 2.648e-03 7.145e-04 6.480e-03 -1.000 1.474e-02 8.332 8.989 10.105 7.943
0.01471 0.00000 9.20000 0.5500000119 2.2836582633    0.550 -1.307  3.5693  4.715    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.67e-15      0.00 7.144e-01 2.710e-01 2.622e-03 7.074e-04 6.416e-03 -1.000 1.460e-02 8.038 8.612 9.644 7.606
0.01471 0.00000 9.20000 0.6000000238 2.3211213258    0.600 -1.145  3.5922  4.681    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.3e-15      0.00 7.151e-01 2.704e-01 2.617e-03 7.061e-04 6.405e-03 -1.000 1.456e-02 7.632 8.078 8.989 7.137
0.01471 0.00000 9.20000 0.6499999762 2.3520353107    0.650 -0.982  3.6194  4.663    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.56e-15      0.00 7.156e-01 2.699e-01 2.613e-03 7.050e-04 6.394e-03 -1.000 1.457e-02 7.226 7.542 8.333 6.672
0.01471 0.00000 9.20000 0.7000000477 2.3779267258    0.700 -0.827  3.6476  4.652    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-14      0.00 7.161e-01 2.694e-01 2.609e-03 7.039e-04 6.385e-03 -1.000 1.452e-02 6.837 7.017 7.682 6.229
0.01471 0.00000 9.20000 0.7220801115 2.3880566481    0.722 -0.760  3.6603  4.650    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-14      0.00 7.164e-01 2.691e-01 2.591e-03 7.028e-04 6.379e-03 -1.000 1.448e-02 6.670 6.790 7.403 6.040
0.01471 0.00000 9.20000 0.7500000000 2.3998889087    0.750 -0.679  3.6760  4.648    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-14      0.00 7.166e-01 2.689e-01 2.570e-03 7.019e-04 6.376e-03 -1.000 1.451e-02 6.467 6.524 7.081 5.817
0.01471 0.00000 9.20000 0.8000000119 2.4187244405    0.800 -0.545  3.6966  4.624    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-14      0.00 7.174e-01 2.681e-01 2.563e-03 7.001e-04 6.360e-03 -1.000 1.448e-02 6.132 6.123 6.616 5.469
0.01471 0.00000 9.20000 0.8500000238 2.4350346840    0.850 -0.417  3.7160  4.600    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-14      0.00 7.184e-01 2.672e-01 2.556e-03 6.981e-04 6.342e-03 -1.000 1.435e-02 5.813 5.756 6.197 5.148
0.01471 0.00000 9.20000 0.8663898110 2.4399122761    0.866 -0.377  3.7219  4.592    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-14      0.00 7.188e-01 2.669e-01 2.553e-03 6.973e-04 6.335e-03 -1.000 1.436e-02 5.712 5.642 6.069 5.048
0.01471 0.00000 9.20000 0.8999999762 2.4492786016    0.899 -0.295  3.7336  4.574    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-14      0.00 7.195e-01 2.661e-01 2.547e-03 6.956e-04 6.320e-03 -1.000 1.437e-02 5.509 5.418 5.819 4.849
0.01471 0.00000 9.20000 0.9462642670 2.4609282771    0.946 -0.187  3.7482  4.546    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.48e-14      0.00 7.209e-01 2.648e-01 2.536e-03 6.926e-04 6.293e-03 -1.000 1.430e-02 5.238 5.128 5.493 4.594
0.01471 0.00000 9.20000 0.9499999881 2.4618121868    0.949 -0.178  3.7494  4.543    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-14      0.00 7.210e-01 2.647e-01 2.535e-03 6.923e-04 6.290e-03 -1.000 1.429e-02 5.216 5.106 5.468 4.574
0.01471 0.00000 9.20000 0.9990782142 2.4727222863    0.999 -0.067  3.7632  4.510    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.98e-14      0.00 7.231e-01 2.627e-01 2.518e-03 6.879e-04 6.251e-03 -1.000 1.418e-02 4.938 4.817 5.149 4.318
0.01471 0.00000 9.20000 1.0000000000 2.4729154477    1.000 -0.065  3.7635  4.509    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.01e-14      0.00 7.232e-01 2.626e-01 2.518e-03 6.878e-04 6.250e-03 -1.000 1.418e-02 4.933 4.812 5.143 4.313
0.01471 0.00000 9.20000 1.0228859186 2.4775831504    1.023 -0.014  3.7693  4.491    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.59e-14      0.00 7.246e-01 2.613e-01 2.507e-03 6.849e-04 6.223e-03 -1.000 1.411e-02 4.806 4.682 5.000 4.197
0.01471 0.00000 9.20000 1.0499999523 2.4828114860    1.049  0.045  3.7760  4.470    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.34e-14      0.00 7.264e-01 2.596e-01 2.493e-03 6.811e-04 6.189e-03 -1.000 1.403e-02 4.658 4.532 4.834 4.063
0.01471 0.00000 9.20000 1.0940369368 2.4906713299    1.093  0.139  3.7859  4.433    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.68e-14      0.00 7.308e-01 2.554e-01 2.457e-03 6.716e-04 6.104e-03 -1.000 1.383e-02 4.422 4.294 4.575 3.850
0.01471 0.00000 9.20000 1.1000000238 2.4916801480    1.099  0.152  3.7872  4.428    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.88e-14      0.00 7.314e-01 2.548e-01 2.452e-03 6.701e-04 6.091e-03 -1.000 1.380e-02 4.391 4.263 4.541 3.822
0.01471 0.00000 9.20000 1.1106175184 2.4934455846    1.110  0.174  3.7894  4.419    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.23e-14      0.00 7.325e-01 2.537e-01 2.444e-03 6.681e-04 6.073e-03 -1.000 1.377e-02 4.335 4.207 4.481 3.771
0.01471 0.00000 9.20000 1.1445847750 2.4988414011    1.144  0.244  3.7963  4.389    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.360e-01 2.504e-01 2.420e-03 6.618e-04 6.018e-03 -1.000 1.367e-02 4.160 4.032 4.292 3.613
0.01471 0.00000 9.20000 1.1499999762 2.4996678137    1.149  0.255  3.7973  4.385    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-13      0.00 7.365e-01 2.498e-01 2.417e-03 6.609e-04 6.009e-03 -1.000 1.364e-02 4.132 4.005 4.262 3.588
0.01471 0.00000 9.20000 1.1802917719 2.5041302590    1.180  0.316  3.8031  4.358    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.364e-01 2.499e-01 2.424e-03 6.630e-04 6.029e-03 -1.000 1.369e-02 3.979 3.853 4.098 3.450
0.01471 0.00000 9.20000 1.2000000477 2.5068948796    1.199  0.356  3.8068  4.340    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-13      0.00 7.361e-01 2.501e-01 2.430e-03 6.648e-04 6.046e-03 -1.000 1.375e-02 3.881 3.755 3.994 3.362
0.01471 0.00000 9.20000 1.2003911734 2.5069486900    1.200  0.356  3.8068  4.340    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-13      0.00 7.361e-01 2.501e-01 2.430e-03 6.648e-04 6.046e-03 -1.000 1.375e-02 3.879 3.753 3.992 3.360
0.01471 0.00000 9.20000 1.2500000000 2.5134610955    1.250  0.451  3.8152  4.297    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-13      0.00 7.365e-01 2.497e-01 2.429e-03 6.645e-04 6.044e-03 -1.000 1.378e-02 3.643 3.519 3.742 3.147
0.01471 0.00000 9.20000 1.2999999523 2.5194498592    1.300  0.540  3.8229  4.255    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-13      0.00 7.369e-01 2.494e-01 2.427e-03 6.639e-04 6.039e-03 -1.000 1.373e-02 3.419 3.295 3.504 2.941
0.01471 0.00000 9.20000 1.3118469715 2.5207921276    1.312  0.561  3.8247  4.246    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-13      0.00 7.366e-01 2.497e-01 2.429e-03 6.645e-04 6.044e-03 -1.000 1.374e-02 3.368 3.244 3.450 2.894
0.01471 0.00000 9.20000 1.3499999046 2.5249313472    1.350  0.626  3.8299  4.214    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-13      0.00 7.356e-01 2.506e-01 2.436e-03 6.663e-04 6.060e-03 -1.000 1.380e-02 3.206 3.082 3.279 2.745
0.01471 0.00000 9.20000 1.3999999762 2.5299650300    1.400  0.707  3.8361  4.173    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-13      0.00 7.358e-01 2.504e-01 2.433e-03 6.656e-04 6.054e-03 -1.000 1.381e-02 3.002 2.879 3.065 2.557
0.01471 0.00000 9.20000 1.4480277300 2.5344256535    1.448  0.783  3.8413  4.133    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-13      0.00 7.362e-01 2.500e-01 2.431e-03 6.639e-04 6.053e-03 -1.000 1.379e-02 2.812 2.689 2.866 2.380
0.01471 0.00000 9.20000 1.4500000477 2.5346015836    1.450  0.786  3.8415  4.131    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-13      0.00 7.362e-01 2.500e-01 2.431e-03 6.638e-04 6.053e-03 -1.000 1.379e-02 2.804 2.682 2.858 2.373
0.01471 0.00000 9.20000 1.4573819637 2.5352551903    1.457  0.798  3.8422  4.125    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-13      0.00 7.362e-01 2.500e-01 2.431e-03 6.639e-04 6.052e-03 -1.000 1.378e-02 2.776 2.653 2.829 2.346
0.01471 0.00000 9.20000 1.4838505983 2.5375374088    1.484  0.838  3.8443  4.100    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-13      0.00 7.362e-01 2.501e-01 2.431e-03 6.643e-04 6.048e-03 -1.000 1.377e-02 2.675 2.552 2.724 2.251
0.01471 0.00000 9.20000 1.5000000000 2.5388844597    1.500  0.863  3.8452  4.084    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-13      0.00 7.361e-01 2.502e-01 2.431e-03 6.644e-04 6.046e-03 -1.000 1.377e-02 2.613 2.491 2.661 2.192
0.01471 0.00000 9.20000 1.5178608894 2.5403359457    1.518  0.889  3.8461  4.066    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-13      0.00 7.362e-01 2.501e-01 2.430e-03 6.641e-04 6.047e-03 -1.000 1.376e-02 2.546 2.424 2.592 2.127
0.01471 0.00000 9.20000 1.5442219973 2.5424078234    1.544  0.929  3.8464  4.035    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 7.362e-01 2.500e-01 2.430e-03 6.638e-04 6.049e-03 -1.000 1.375e-02 2.448 2.324 2.492 2.029
0.01471 0.00000 9.20000 1.5499999523 2.5428511323    1.550  0.937  3.8463  4.028    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-13      0.00 7.363e-01 2.500e-01 2.431e-03 6.638e-04 6.050e-03 -1.000 1.375e-02 2.426 2.303 2.470 2.007
0.01471 0.00000 9.20000 1.5562224388 2.5433243163    1.556  0.947  3.8464  4.021    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-13      0.00 7.362e-01 2.500e-01 2.431e-03 6.639e-04 6.049e-03 -1.000 1.374e-02 2.403 2.279 2.447 1.984
0.01471 0.00000 9.20000 1.5780740976 2.5449520661    1.578  0.979  3.8462  3.994    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-13      0.00 7.361e-01 2.501e-01 2.431e-03 6.644e-04 6.048e-03 -1.000 1.378e-02 2.322 2.197 2.365 1.903
0.01471 0.00000 9.20000 1.5984542370 2.5464241657    1.598  1.009  3.8453  3.966    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-13      0.00 7.360e-01 2.502e-01 2.432e-03 6.649e-04 6.048e-03 -1.000 1.379e-02 2.247 2.121 2.290 1.825
0.01471 0.00000 9.20000 1.6000000238 2.5465340628    1.600  1.011  3.8452  3.963    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-13      0.00 7.360e-01 2.502e-01 2.432e-03 6.649e-04 6.048e-03 -1.000 1.378e-02 2.242 2.115 2.284 1.819
0.01471 0.00000 9.20000 1.6192257404 2.5478807681    1.619  1.039  3.8440  3.936    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-13      0.00 7.359e-01 2.504e-01 2.433e-03 6.653e-04 6.050e-03 -1.000 1.378e-02 2.172 2.044 2.215 1.746
0.01471 0.00000 9.20000 1.6417846680 2.5494147966    1.641  1.072  3.8412  3.898    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.356e-01 2.506e-01 2.435e-03 6.658e-04 6.054e-03 -1.000 1.378e-02 2.091 1.962 2.136 1.657
0.01471 0.00000 9.20000 1.6500000954 2.5499614852    1.649  1.083  3.8398  3.883    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.67e-14      0.00 7.356e-01 2.507e-01 2.435e-03 6.660e-04 6.056e-03 -1.000 1.378e-02 2.062 1.932 2.108 1.624
0.01471 0.00000 9.20000 1.6566226482 2.5503976410    1.656  1.093  3.8388  3.871    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.16e-16      0.00 7.355e-01 2.507e-01 2.436e-03 6.662e-04 6.057e-03 -1.000 1.378e-02 2.038 1.908 2.086 1.597
0.01471 0.00000 9.20000 1.6776121855 2.5517538673    1.677  1.122  3.8347  3.831    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -3.6e-23      0.00 7.353e-01 2.509e-01 2.437e-03 6.668e-04 6.060e-03 -1.000 1.380e-02 1.965 1.833 2.017 1.514
0.01471 0.00000 9.20000 1.6982810497 2.5530517693    1.697  1.150  3.8294  3.788    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.78e-30      0.00 7.351e-01 2.511e-01 2.440e-03 6.675e-04 6.063e-03 -1.000 1.381e-02 1.896 1.761 1.954 1.430
0.01471 0.00000 9.20000 1.7000000477 2.5531580802    1.699  1.152  3.8289  3.784    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.351e-01 2.511e-01 2.440e-03 6.676e-04 6.064e-03 -1.000 1.381e-02 1.890 1.756 1.949 1.423
0.01471 0.00000 9.20000 1.7059597969 2.5535247520    1.705  1.160  3.8272  3.771    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.512e-01 2.440e-03 6.676e-04 6.065e-03 -1.000 1.382e-02 1.870 1.735 1.932 1.399
0.01471 0.00000 9.20000 1.7252439260 2.5546912639    1.724  1.185  3.8208  3.725    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.348e-01 2.514e-01 2.442e-03 6.680e-04 6.069e-03 -1.000 1.381e-02 1.808 1.672 1.879 1.321
0.01471 0.00000 9.20000 1.7428433895 2.5557300000    1.742  1.207  3.8145  3.682    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.345e-01 2.516e-01 2.444e-03 6.684e-04 6.074e-03 -1.000 1.388e-02 1.753 1.617 1.835 1.251
0.01471 0.00000 9.20000 1.7500000000 2.5561455243    1.749  1.215  3.8119  3.665    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.344e-01 2.517e-01 2.445e-03 6.685e-04 6.076e-03 -1.000 1.387e-02 1.731 1.595 1.817 1.223
0.01471 0.00000 9.20000 1.7617235184 2.5568178290    1.761  1.230  3.8075  3.636    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.342e-01 2.519e-01 2.446e-03 6.689e-04 6.080e-03 -1.000 1.384e-02 1.696 1.558 1.789 1.175
0.01471 0.00000 9.20000 1.7793323994 2.5578085210    1.778  1.256  3.8017  3.591    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.339e-01 2.522e-01 2.448e-03 6.696e-04 6.085e-03 -1.000 1.385e-02 1.631 1.493 1.735 1.096
0.01471 0.00000 9.20000 1.7847090960 2.5581065422    1.784  1.267  3.8008  3.578    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.338e-01 2.523e-01 2.448e-03 6.698e-04 6.087e-03 -1.000 1.383e-02 1.603 1.465 1.710 1.066
0.01471 0.00000 9.20000 1.7911520004 2.5584609528    1.790  1.301  3.8062  3.567    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.337e-01 2.524e-01 2.449e-03 6.700e-04 6.089e-03 -1.000 1.384e-02 1.519 1.380 1.613 0.995
0.01471 0.00000 9.20000 1.7933535576 2.5585813847    1.792  1.331  3.8148  3.571    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.337e-01 2.525e-01 2.450e-03 6.701e-04 6.090e-03 -1.000 1.380e-02 1.441 1.302 1.519 0.939
0.01471 0.00000 9.20000 1.7940531969 2.5586195860    1.793  1.359  3.8243  3.582    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.337e-01 2.525e-01 2.450e-03 6.702e-04 6.091e-03 -1.000 1.380e-02 1.373 1.234 1.433 0.894
0.01471 0.00000 9.20000 1.7943590879 2.5586362773    1.793  1.383  3.8334  3.594    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.525e-01 2.450e-03 6.702e-04 6.091e-03 -1.000 1.380e-02 1.312 1.172 1.356 0.854
0.01471 0.00000 9.20000 1.7945228815 2.5586452122    1.793  1.407  3.8415  3.603    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.526e-01 2.450e-03 6.702e-04 6.091e-03 -1.000 1.381e-02 1.253 1.114 1.284 0.817
0.01471 0.00000 9.20000 1.7946583033 2.5586525980    1.793  1.428  3.8491  3.612    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.526e-01 2.450e-03 6.702e-04 6.091e-03 -1.000 1.381e-02 1.200 1.063 1.220 0.784
0.01471 0.00000 9.20000 1.7946777344 2.5586536576    1.793  1.430  3.8499  3.614    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.526e-01 2.450e-03 6.702e-04 6.091e-03 -1.000 1.381e-02 1.196 1.059 1.215 0.783
0.01471 0.00000 9.20000 1.7947312593 2.5586565764    1.793  1.408  3.8459  3.619    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.526e-01 2.450e-03 6.702e-04 6.091e-03 -1.000 1.381e-02 1.250 1.113 1.276 0.826
0.01471 0.00000 9.20000 1.7947834730 2.5586594235    1.794  1.380  3.8384  3.618    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.526e-01 2.450e-03 6.702e-04 6.091e-03 -1.000 1.381e-02 1.321 1.182 1.358 0.877
0.01471 0.00000 9.20000 1.7948354483 2.5586622574    1.794  1.362  3.8299  3.601    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.526e-01 2.450e-03 6.703e-04 6.091e-03 -1.000 1.381e-02 1.364 1.225 1.415 0.898
0.01471 0.00000 9.20000 1.7949150801 2.5586665989    1.794  1.360  3.8194  3.561    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.526e-01 2.450e-03 6.703e-04 6.091e-03 -1.000 1.381e-02 1.371 1.231 1.439 0.879
0.01471 0.00000 9.20000 1.7950263023 2.5586726619    1.794  1.370  3.8091  3.510    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.526e-01 2.450e-03 6.703e-04 6.091e-03 -1.000 1.381e-02 1.346 1.206 1.433 0.828
0.01471 0.00000 9.20000 1.7951978445 2.5586820115    1.794  1.376  3.7989  3.464    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.526e-01 2.450e-03 6.703e-04 6.092e-03 -1.000 1.381e-02 1.330 1.191 1.438 0.788
0.01471 0.00000 9.20000 1.7954605818 2.5586963274    1.794  1.374  3.7884  3.424    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.526e-01 2.450e-03 6.703e-04 6.092e-03 -1.000 1.381e-02 1.335 1.198 1.467 0.769
0.01471 0.00000 9.20000 1.7958458662 2.5587173119    1.795  1.361  3.7775  3.393    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.526e-01 2.450e-03 6.704e-04 6.092e-03 -1.000 1.381e-02 1.367 1.235 1.526 0.779
0.01471 0.00000 9.20000 1.7963397503 2.5587441962    1.795  1.336  3.7663  3.373    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.322e-01 2.539e-01 2.461e-03 6.733e-04 6.118e-03 -1.000 1.388e-02 1.430 1.306 1.622 0.822
0.01471 0.00000 9.20000 1.7967454195 2.5587662659    1.795  1.309  3.7580  3.367    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.260e-01 2.598e-01 2.506e-03 6.851e-04 6.223e-03 -1.000 1.417e-02 1.498 1.382 1.716 0.878
0.01471 0.00000 9.20000 1.7971276045 2.5587870474    1.796  1.278  3.7503  3.368    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.215e-01 2.642e-01 2.540e-03 6.943e-04 6.306e-03 -1.000 1.428e-02 1.576 1.468 1.819 0.947
0.01471 0.00000 9.20000 1.7974605560 2.5588051436    1.796  1.248  3.7436  3.371    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.188e-01 2.667e-01 2.560e-03 6.996e-04 6.353e-03 -1.000 1.445e-02 1.651 1.552 1.917 1.016
0.01471 0.00000 9.20000 1.7978861332 2.5588282628    1.797  1.211  3.7352  3.374    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.166e-01 2.688e-01 2.576e-03 7.039e-04 6.391e-03 -1.000 1.455e-02 1.742 1.656 2.039 1.102
0.01471 0.00000 9.20000 1.7983107567 2.5588513177    1.797  1.187  3.7272  3.367    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.151e-01 2.703e-01 2.587e-03 7.066e-04 6.415e-03 -1.000 1.457e-02 1.803 1.730 2.131 1.159
